playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8473512,2020,Claude Giroux,PHI,C,other,21,1111.0,19.0,14.76,0.67,0.54,0.69,0.54,0.73,0.58,38.0,9.34,0.78,0.63,2.0,0.35,6.04,3.21,0.7,0.78,0.7,1.0,0.0,7.0,6.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,7.0,13.0,0.0,0.0,13.0,1.0,0.0,0.0,9.0,4.0,0.0,0.29,0.49,0.0,0.0,0.0,0.0,14.0,13.0,13.0,0.0,0.18,0.0,0.0,0.96,0.96,0.86,19.0,9.0,2.0,2.0,6.0,3.0,0.0,6.0,10.0,13.0,11.0,985.0,0.0,0.0,0.0,0.0,23.63,3.84,3.72,3.84,3.72,21.0,12.0,8.0,41.0,3.0,2.0,1.0,19.0,12.0,2.0,0.63,1.45,1.75,0.0,2.0,1.0,41.0,33.0,33.0,0.49,0.29,0.29,4.03,4.03,3.91,8.02,1.86,1.85,1.86,1.85,9.0,3.0,6.0,18.0,1.0,0.0,0.0,8.0,2.0,2.0,0.35,0.21,1.29,0.0,0.0,1.0,18.0,12.0,12.0,0.14,0.0,0.0,2.0,2.0,1.99,3.51,3.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8473512,2020,Claude Giroux,PHI,C,all,21,22989.0,546.0,17.44,0.62,0.44,0.57,0.46,0.57,0.45,57.0,52.29,5.43,3.81,11.22,1.75,28.71,20.09,5.06,5.46,5.1,5.0,7.0,45.0,26.0,15.0,86.0,17.0,5.0,2.0,1.0,7.0,2.0,25.0,30.0,40.0,66.0,4.0,8.0,192.0,11.0,5.0,8.0,47.0,18.0,6.0,1.43,2.23,1.77,0.0,3.0,2.0,86.22,71.0,71.52,5.0,0.89,0.16,1.29,5.03,5.08,4.88,546.0,90.0,109.0,93.0,254.0,74.0,49.0,74.0,349.0,192.0,120.0,53700.0,8.0,18.0,9.0,2.0,226.11,24.41,23.76,24.45,23.81,216.0,96.0,87.0,399.0,25.0,27.0,5.0,221.0,63.0,28.0,6.02,7.65,10.75,3.0,8.0,14.0,397.98,312.0,312.64,3.93,4.5,4.5,23.85,23.99,23.57,164.45,14.82,14.56,14.72,14.47,165.0,68.0,73.0,306.0,12.0,6.0,3.0,167.0,56.0,10.0,4.72,6.51,3.58,3.0,4.0,5.0,305.03,233.0,231.59,2.4,1.78,1.78,15.44,15.3,15.13,35.52,45.33,684.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0
8473512,2020,Claude Giroux,PHI,C,5on5,21,17388.0,426.0,17.44,0.58,0.46,0.51,0.47,0.52,0.46,74.0,29.42,3.77,2.23,6.27,0.99,14.28,11.46,3.49,3.8,3.53,4.0,3.0,28.0,11.0,9.0,48.0,11.0,4.0,0.0,1.0,3.0,0.0,11.0,21.0,24.0,35.0,4.0,8.0,125.0,9.0,5.0,7.0,21.0,13.0,5.0,0.76,1.64,1.38,0.0,3.0,1.0,48.22,39.0,39.52,5.0,0.48,0.0,1.29,2.96,3.01,2.9,426.0,54.0,68.0,83.0,221.0,56.0,47.0,51.0,272.0,125.0,80.0,44401.0,8.0,16.0,8.0,2.0,147.78,14.17,13.7,14.21,13.75,139.0,64.0,52.0,255.0,14.0,16.0,3.0,143.0,45.0,15.0,4.17,5.46,4.55,3.0,6.0,5.0,253.97,203.0,203.64,2.07,3.7,3.7,12.54,12.68,12.45,131.19,10.38,10.19,10.28,10.09,131.0,55.0,56.0,242.0,9.0,4.0,2.0,137.0,45.0,4.0,3.94,5.13,1.31,3.0,4.0,2.0,241.03,186.0,184.59,1.75,1.25,1.25,10.87,10.74,10.61,26.35,30.87,563.0,639.0,0.61,0.97,10.0,12.0,9.0,12.0
8473512,2020,Claude Giroux,PHI,C,4on5,21,993.0,45.0,15.71,0.17,0.11,0.11,0.16,0.11,0.18,101.0,0.72,0.06,0.05,0.1,0.02,0.23,0.54,0.06,0.06,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.07,0.07,0.07,45.0,0.0,39.0,2.0,4.0,3.0,2.0,4.0,36.0,28.0,12.0,4663.0,0.0,2.0,1.0,0.0,1.95,0.34,0.34,0.34,0.34,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.07,0.0,0.27,0.0,0.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.38,0.38,0.38,17.27,1.7,1.64,1.7,1.64,17.0,7.0,7.0,31.0,2.0,2.0,1.0,16.0,5.0,3.0,0.3,0.65,0.75,0.0,0.0,2.0,31.0,24.0,24.0,0.43,0.53,0.53,1.59,1.59,1.56,1.19,9.37,23.0,119.0,0.06,0.0,1.0,1.0,1.0,1.0
8473512,2020,Claude Giroux,PHI,C,5on4,21,3497.0,56.0,17.44,0.87,0.75,0.87,0.82,0.87,0.8,86.0,12.13,0.75,0.85,2.73,0.37,7.8,4.5,0.75,0.75,0.75,0.0,4.0,8.0,9.0,5.0,22.0,5.0,1.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,16.0,0.0,0.0,26.0,0.0,0.0,1.0,15.0,1.0,1.0,0.25,0.11,0.39,0.0,0.0,1.0,22.0,17.0,17.0,0.0,0.21,0.16,0.0,0.96,0.96,0.96,56.0,27.0,0.0,6.0,23.0,12.0,0.0,13.0,31.0,26.0,15.0,3480.0,0.0,0.0,0.0,0.0,52.07,6.0,5.94,6.0,5.94,52.0,20.0,26.0,98.0,8.0,9.0,1.0,56.0,6.0,10.0,1.08,0.74,4.18,0.0,0.0,8.0,98.0,72.0,72.0,1.32,0.5,0.5,6.81,6.81,6.75,7.97,0.88,0.88,0.88,0.88,8.0,3.0,4.0,15.0,0.0,0.0,0.0,6.0,4.0,1.0,0.14,0.51,0.23,0.0,0.0,0.0,15.0,11.0,11.0,0.09,0.0,0.0,0.96,0.96,0.96,3.29,1.07,71.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
8471233,2020,Travis Zajac,N.J,C,other,18,795.0,15.0,7.95,0.16,0.49,0.43,0.63,0.42,0.62,76.0,1.45,0.1,0.11,0.29,0.04,1.1,0.36,0.1,0.1,0.1,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.03,0.0,0.0,0.13,0.13,0.13,15.0,7.0,2.0,2.0,4.0,2.0,2.0,3.0,8.0,8.0,6.0,1288.0,0.0,0.0,0.0,0.0,6.85,0.63,0.62,0.63,0.62,10.0,0.0,3.0,13.0,1.0,1.0,1.0,8.0,2.0,0.0,0.34,0.29,0.0,0.0,1.0,0.0,13.0,10.0,10.0,0.16,0.15,0.15,0.64,0.64,0.63,9.36,3.36,3.23,3.36,3.23,10.0,4.0,3.0,17.0,2.0,1.0,0.0,8.0,2.0,4.0,0.3,0.2,2.86,0.0,0.0,2.0,17.0,14.0,14.0,0.2,0.05,0.05,3.51,3.51,3.36,3.04,3.21,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8471233,2020,Travis Zajac,N.J,C,all,18,16946.0,409.0,7.89,0.37,0.48,0.47,0.53,0.44,0.51,95.0,19.36,2.61,1.52,4.16,0.78,11.38,7.55,2.49,2.61,2.5,2.0,3.0,17.0,11.0,13.0,41.0,7.0,2.0,2.0,1.0,4.0,2.0,4.0,14.0,15.0,26.0,3.0,6.0,120.0,21.0,11.0,3.0,15.0,10.0,3.0,0.52,1.16,0.93,0.0,1.0,1.0,40.55,28.0,27.85,1.0,0.33,0.75,0.93,2.01,2.0,1.97,409.0,59.0,103.0,59.0,188.0,78.0,50.0,52.0,229.0,120.0,118.0,48619.0,6.0,8.0,4.0,7.0,120.54,10.18,9.87,9.98,9.68,124.0,47.0,62.0,233.0,9.0,9.0,3.0,130.0,32.0,9.0,3.58,3.52,3.09,4.0,3.0,2.0,229.0,171.0,168.18,1.65,2.67,2.67,9.16,8.96,8.84,156.34,17.63,17.11,18.02,17.49,163.0,55.0,44.0,262.0,17.0,10.0,4.0,161.0,39.0,18.0,3.93,4.6,9.1,3.0,6.0,8.0,267.1,218.0,221.93,2.57,1.9,1.93,18.26,18.6,18.15,34.39,37.26,731.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
8471233,2020,Travis Zajac,N.J,C,5on5,18,12749.0,312.0,7.89,0.5,0.47,0.54,0.52,0.51,0.5,119.0,16.78,2.38,1.27,3.69,0.68,9.26,6.72,2.27,2.38,2.27,2.0,3.0,15.0,9.0,11.0,35.0,7.0,2.0,2.0,1.0,3.0,2.0,3.0,12.0,13.0,22.0,3.0,6.0,91.0,19.0,10.0,3.0,12.0,9.0,3.0,0.41,1.04,0.93,0.0,1.0,1.0,34.55,24.0,23.85,1.0,0.27,0.75,0.93,1.71,1.71,1.68,312.0,38.0,63.0,51.0,160.0,73.0,41.0,40.0,158.0,91.0,88.0,40700.0,6.0,8.0,4.0,4.0,100.96,8.54,8.31,8.34,8.12,100.0,42.0,53.0,195.0,7.0,7.0,1.0,106.0,27.0,9.0,2.58,2.87,3.09,3.0,2.0,2.0,191.0,142.0,139.18,1.25,2.44,2.44,7.36,7.16,7.09,98.65,8.48,8.25,8.87,8.63,106.0,31.0,27.0,164.0,7.0,6.0,3.0,104.0,25.0,8.0,2.77,3.02,2.7,3.0,2.0,2.0,169.1,137.0,140.93,1.29,1.64,1.67,8.1,8.44,8.29,24.5,27.5,600.0,563.0,0.19,0.01,7.0,2.0,6.0,1.0
8471233,2020,Travis Zajac,N.J,C,4on5,18,2317.0,56.0,8.15,0.02,0.08,0.05,0.13,0.04,0.12,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,38.0,2.0,16.0,0.0,7.0,7.0,42.0,10.0,9.0,2422.0,0.0,0.0,0.0,0.0,2.06,0.12,0.12,0.12,0.12,2.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.02,0.0,0.0,0.14,0.14,0.14,46.97,5.74,5.58,5.74,5.58,46.0,19.0,13.0,78.0,8.0,3.0,1.0,47.0,12.0,6.0,0.81,1.38,3.55,0.0,4.0,4.0,78.0,65.0,65.0,1.06,0.21,0.21,6.58,6.58,6.43,0.49,5.3,8.0,56.0,0.14,0.01,1.0,1.0,1.0,1.0
8471233,2020,Travis Zajac,N.J,C,5on4,18,1085.0,26.0,5.65,0.94,0.89,0.88,0.89,0.89,0.88,92.0,1.13,0.13,0.15,0.18,0.06,1.02,0.47,0.13,0.13,0.13,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.04,0.0,0.0,0.17,0.17,0.17,26.0,14.0,0.0,4.0,8.0,3.0,0.0,2.0,21.0,11.0,11.0,3245.0,0.0,0.0,0.0,2.0,10.67,0.89,0.83,0.89,0.83,12.0,4.0,5.0,21.0,1.0,1.0,1.0,13.0,3.0,0.0,0.53,0.36,0.0,1.0,0.0,0.0,21.0,16.0,16.0,0.21,0.08,0.08,1.02,1.02,0.98,1.36,0.05,0.05,0.05,0.05,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.01,0.0,0.0,0.07,0.07,0.07,4.05,0.52,64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8481638,2020,Joakim Nygard,EDM,L,other,5,58.0,0.0,-0.35,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.06,0.06,0.06,0.06,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.07,0.07,0.07,0.71,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481638,2020,Joakim Nygard,EDM,L,all,5,2670.0,68.0,-0.6,0.38,0.51,0.41,0.51,0.37,0.51,57.0,1.61,0.05,0.05,0.33,0.05,0.68,0.85,0.05,0.05,0.05,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.07,2.0,2.07,1.0,0.01,0.0,0.0,0.06,0.06,0.06,68.0,7.0,6.0,12.0,43.0,10.0,9.0,6.0,43.0,0.0,0.0,15330.0,4.0,2.0,1.0,0.0,11.43,0.99,0.9,0.91,0.83,12.0,4.0,8.0,24.0,1.0,0.0,0.0,10.0,5.0,1.0,0.23,0.51,0.25,0.0,1.0,0.0,21.9,16.0,15.21,0.15,0.0,0.0,1.14,1.05,0.97,20.03,1.61,1.6,1.72,1.7,21.0,6.0,8.0,35.0,2.0,0.0,0.0,19.0,8.0,0.0,0.58,1.03,0.0,0.0,2.0,0.0,37.77,27.0,29.08,0.29,0.0,0.0,1.9,2.02,2.01,14.61,14.0,244.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0
8481638,2020,Joakim Nygard,EDM,L,5on5,5,2563.0,65.0,-0.6,0.39,0.51,0.42,0.55,0.38,0.55,51.0,1.61,0.05,0.05,0.33,0.05,0.68,0.85,0.05,0.05,0.05,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.07,2.0,2.07,1.0,0.01,0.0,0.0,0.06,0.06,0.06,65.0,7.0,6.0,12.0,40.0,9.0,9.0,5.0,42.0,0.0,0.0,11519.0,4.0,2.0,1.0,0.0,11.43,0.99,0.9,0.91,0.83,12.0,4.0,8.0,24.0,1.0,0.0,0.0,10.0,5.0,1.0,0.23,0.51,0.25,0.0,1.0,0.0,21.9,16.0,15.21,0.15,0.0,0.0,1.14,1.05,0.97,19.37,1.56,1.55,1.66,1.65,21.0,5.0,7.0,33.0,2.0,0.0,0.0,18.0,8.0,0.0,0.53,1.03,0.0,0.0,2.0,0.0,35.77,26.0,28.08,0.27,0.0,0.0,1.83,1.95,1.93,8.27,7.83,180.0,150.0,0.0,0.05,1.0,2.0,0.0,1.0
8481638,2020,Joakim Nygard,EDM,L,4on5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481638,2020,Joakim Nygard,EDM,L,5on4,5,49.0,3.0,0.02,0.0,0.81,0.0,0.85,0.0,0.81,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.66,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8476905,2020,Chandler Stephenson,VGK,C,other,22,654.0,12.0,8.75,0.23,0.59,0.48,0.54,0.37,0.51,41.0,0.87,0.14,0.08,0.12,0.02,0.34,0.31,0.14,0.14,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.16,0.16,0.16,12.0,2.0,2.0,2.0,6.0,1.0,0.0,2.0,9.0,6.0,9.0,1093.0,0.0,0.0,0.0,0.0,4.85,0.54,0.54,0.54,0.54,5.0,2.0,7.0,14.0,1.0,0.0,0.0,4.0,3.0,0.0,0.15,0.39,0.0,0.0,1.0,0.0,14.0,7.0,7.0,0.11,0.0,0.0,0.65,0.65,0.65,8.41,1.79,1.75,1.79,1.75,8.0,4.0,3.0,15.0,0.0,0.0,0.0,7.0,3.0,2.0,0.42,0.4,0.98,0.0,0.0,0.0,15.0,12.0,12.0,0.21,0.0,0.0,2.0,2.0,1.95,3.52,2.48,34.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0
8476905,2020,Chandler Stephenson,VGK,C,all,22,22742.0,473.0,16.85,0.59,0.52,0.55,0.51,0.58,0.51,95.0,26.64,2.95,2.0,5.49,0.89,14.64,11.03,2.95,2.96,2.96,5.0,2.0,27.0,10.0,10.0,47.0,14.0,7.0,2.0,0.0,4.0,0.0,12.0,12.0,20.0,30.0,2.0,4.0,151.0,21.0,8.0,2.0,26.0,8.0,3.0,0.79,1.12,1.05,2.0,3.0,2.0,47.71,37.0,37.14,1.0,0.44,0.3,0.03,3.37,3.38,3.38,473.0,68.0,43.0,74.0,288.0,69.0,50.0,74.0,280.0,151.0,149.0,57173.0,4.0,10.0,5.0,15.0,217.46,19.29,18.99,19.25,18.95,219.0,83.0,87.0,389.0,27.0,15.0,3.0,228.0,53.0,21.0,6.31,6.6,6.38,8.0,11.0,8.0,393.59,302.0,303.44,3.25,2.93,2.93,19.62,19.6,19.4,157.36,13.46,13.2,13.45,13.2,159.0,60.0,97.0,316.0,10.0,6.0,1.0,168.0,40.0,11.0,5.0,5.09,3.36,2.0,6.0,2.0,313.29,219.0,217.62,2.31,1.3,1.3,14.46,14.47,14.29,43.81,41.04,894.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0
8476905,2020,Chandler Stephenson,VGK,C,5on5,22,18243.0,369.0,16.85,0.58,0.49,0.54,0.51,0.57,0.5,89.0,19.23,1.73,1.38,4.32,0.68,10.58,8.3,1.73,1.74,1.74,4.0,1.0,21.0,6.0,8.0,35.0,10.0,5.0,2.0,0.0,3.0,0.0,9.0,8.0,16.0,22.0,1.0,2.0,125.0,19.0,6.0,1.0,20.0,6.0,1.0,0.68,0.85,0.21,1.0,3.0,1.0,35.71,27.0,27.14,1.0,0.29,0.3,0.03,1.99,2.0,2.0,369.0,48.0,29.0,64.0,228.0,52.0,42.0,61.0,214.0,125.0,120.0,47027.0,2.0,6.0,3.0,13.0,169.97,14.04,13.91,14.0,13.87,170.0,66.0,70.0,306.0,21.0,13.0,3.0,180.0,40.0,16.0,4.83,4.97,4.24,6.0,9.0,6.0,310.59,236.0,237.44,2.25,2.51,2.51,13.79,13.77,13.7,131.05,10.18,9.99,10.18,9.99,139.0,42.0,83.0,264.0,10.0,6.0,1.0,139.0,34.0,8.0,3.9,4.3,1.98,2.0,6.0,2.0,261.29,181.0,179.62,1.75,1.3,1.3,10.63,10.64,10.55,29.22,30.66,696.0,682.0,0.66,0.46,19.0,10.0,14.0,8.0
8476905,2020,Chandler Stephenson,VGK,C,4on5,22,1827.0,51.0,15.82,0.31,0.2,0.2,0.16,0.23,0.2,87.0,1.57,0.38,0.14,0.15,0.04,0.43,0.86,0.38,0.38,0.38,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13,0.25,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.03,0.0,0.0,0.41,0.41,0.41,51.0,1.0,12.0,1.0,37.0,4.0,3.0,6.0,38.0,10.0,10.0,4060.0,0.0,0.0,0.0,0.0,5.5,0.46,0.46,0.46,0.46,5.0,2.0,1.0,8.0,0.0,0.0,0.0,5.0,1.0,1.0,0.08,0.13,0.25,0.0,0.0,0.0,8.0,7.0,7.0,0.05,0.0,0.0,0.52,0.52,0.52,15.55,1.03,1.0,1.03,1.0,9.0,14.0,9.0,32.0,0.0,0.0,0.0,20.0,3.0,0.0,0.63,0.4,0.0,0.0,0.0,0.0,32.0,23.0,23.0,0.32,0.0,0.0,1.35,1.35,1.31,1.3,5.3,19.0,100.0,0.0,0.02,0.0,1.0,0.0,1.0
